file,block,n_tokens,speaker,source,translation
dom3Festival.mes,184,40,주인공,そんなことを言ったら、サヤさんの<6E5C>美しさも今だけってことになるじゃ<6E5C>ないですか<485C>,
dom3Festival.mes,185,39,Saya,それもそうね.ワタシの美しさは<6E5C>永遠だもの!イイコト言うわね、<6E5C><이름:3232>ちゃんっ<485C>,
dom3Festival.mes,186,4,[효과음/내레이션],チュッ<485C>,
dom3Festival.mes,187,3,주인공,!?<485C>,
dom3Festival.mes,188,11,Mikoto,夏祭り……、ですか?<485C>,
dom3Festival.mes,189,16,주인공,はい.いっしょに行きませんか?<485C>,
dom3Festival.mes,190,30,Mikoto,……コホッ、コホッ.<6E5C>見てのとおり、体の調子が<6E5C>悪くて……<485C>,
dom3Festival.mes,191,29,UNKNOWN_1e,なんだ、<이름:3232>.<6E5C>いっしょに行ってくれる人が<6E5C>いないのか?<485C>,
dom3Festival.mes,192,8,주인공,覇王丸さん!?<485C>,
dom3Festival.mes,193,21,UNKNOWN_75,仕方ねぇな.<6E5C>俺がいっしょに行ってやるよ<485C>,
dom3Festival.mes,194,4,[효과음/내레이션],ぐいっ<485C>,
dom3Festival.mes,195,10,주인공,ええっ、ちょっと!<485C>,
dom3Festival.mes,196,29,Mikoto,おふたりとも、わたくしに気<401C>ねせ<6E5C>ずいってらっしゃいませ<485C>,
dom3Festival.mes,197,7,[효과음/내레이션],ずるずる……<485C>,
dom3Festival.mes,198,6,주인공,トホホ……<485C>,
dom3Festival.mes,199,11,UNKNOWN_75,じゃあ、行ってくるぜ<485C>,
dom3Festival.mes,200,17,주인공,あれ、覇王丸さんお出かけですか?<485C>,
dom3Festival.mes,201,32,Mikoto,<이름:3131>様.<6E5C>おじ様は夏祭りで大道芸の出し物に<6E5C>呼ばれているのです<485C>,
dom3Festival.mes,202,15,주인공,命さんは行かれないのですか?<485C>,
dom3Festival.mes,203,24,Mikoto,わたくし、今日は体の具合が悪いの<6E5C>で留守番です<485C>,
dom3Festival.mes,204,27,주인공,そうですか…….でしたら俺も<6E5C>いっしょに留守番します<485C>,
dom3Festival.mes,205,12,Mikoto,え?そんな、悪いですわ<485C>,
dom3Festival.mes,206,29,주인공,いいんです.本当は命さんと行こう<6E5C>と誘いに来たんですから<485C>,
dom3Festival.mes,207,5,Mikoto,……まぁ<485C>,
dom3Festival.mes,208,41,UNKNOWN_75,ああもう、おまえらふたりで表に<6E5C>出ろ!そこの通りでも、いくらか<6E5C>花火は見れるぞ!<485C>,
dom3Festival.mes,209,26,UNKNOWN_75,じゃあな、<이름:3232>.<6E5C>ふたりっきりで、しっかりやれよ!<485C>,
dom3Festival.mes,210,5,주인공,ええ!?<485C>,
dom3Festival.mes,211,14,Mikoto,も、もう、おじ様ったら……<485C>,
dom3Festival.mes,212,4,[효과음/내레이션],ヒュ~、,
dom3Festival.mes,213,2,[효과음/내레이션],ドン,
dom3Festival.mes,214,3,[효과음/내레이션],パンッ,
dom3Festival.mes,215,4,[효과음/내레이션],パンッ<485C>,
dom3Festival.mes,216,14,주인공,……うわぁ、きれいですねぇ<485C>,
dom3Festival.mes,217,24,Mikoto,ええ、小さくしか見えません<6E5C>けれど、きれい……<485C>,
dom3Festival.mes,218,28,Mikoto,わたくしも、死ぬ前にああやって<6E5C>美しく<511C>きたいです……<485C>,
dom3Festival.mes,219,6,주인공,命さん……<485C>,
dom3Festival.mes,220,18,[선택지],死ぬなんて言わないで今でもきれいです,
dom3Festival.mes,221,30,[선택지],<0140><0001><0000><003C><0030><0002>死ぬなんて縁起の悪いことを<6E5C>言わないでください<485C>,
dom3Festival.mes,222,24,Mikoto,でもわたくしの命はもう、<6E5C>そう長くはないのです<485C>,
dom3Festival.mes,223,34,주인공,病は気からって言うじゃない<6E5C>ですか.生きる希望をもって<6E5C>くださいよ<485C>,
dom3Festival.mes,224,10,Mikoto,でもわたくしは……<485C>,
dom3Festival.mes,225,20,주인공,(な、何て言えば慰められ<6E5C>るんだ!?)<485C>,
dom3Festival.mes,226,25,UNKNOWN_29,<0164><0000><0000><0000><0000><0000><002C><0020><0002>命さんは今でも十分きれいですよ<485C>,
dom3Festival.mes,227,4,Mikoto,えっ?<485C>,
dom3Festival.mes,228,21,주인공,だから死ぬとか<6E5C>簡単に言わないでください<485C>,
dom3Festival.mes,229,6,Mikoto,<이름:3131>様……<485C>,
dom3Festival.mes,230,37,Mikoto,わかりました.今夜、この花火を<6E5C>見ている間は、悪魔のことは<6E5C>忘れます……<485C>,
dom3Festival.mes,231,31,주인공,そうですよ.悪魔に、このひととき<6E5C>を邪魔なんてさせません……<485C>,
dom3Festival.mes,232,6,Shiki,……夏祭り<485C>,
dom3Festival.mes,233,13,주인공,ええ、できればいっしょに<485C>,
dom3Festival.mes,234,22,Shiki,……あなたに……私を誘う資格は<6E5C>ないわ……<485C>,
dom3Festival.mes,235,3,[효과음/내레이션],スッ<485C>,
dom3Festival.mes,236,17,주인공,そんな言い方しなくても……ひどい<485C>,
dom3Festival.mes,237,16,Shiki,……いいわよ、私と堕ちたいのね<485C>,
dom3Festival.mes,238,15,주인공,花火を見に行くだけですって!<485C>,
dom3Festival.mes,239,4,[효과음/내레이션],ヒュ~、,
dom3Festival.mes,240,2,[효과음/내레이션],ドン,
dom3Festival.mes,241,3,[효과음/내레이션],パンッ,
dom3Festival.mes,242,4,[효과음/내레이션],パンッ<485C>,
dom3Festival.mes,243,24,주인공,(うわ~花火の光の中の色さん、<6E5C>きれいだなぁ)<485C>,
dom3Festival.mes,244,5,Shiki,……何?<485C>,
dom3Festival.mes,245,14,주인공,いや、きれいだな、と思って<485C>,
dom3Festival.mes,246,23,Shiki,刹那で消える光というのは、<6E5C>美しいものよ……<485C>,
dom3Festival.mes,247,15,[선택지],色さんもですか?そうですね……,
dom3Festival.mes,248,27,주인공,色さんがきれいなのも、刹那で消え<6E5C>る光だからですか?<485C>,
dom3Festival.mes,249,34,Shiki,そうね……あなたの目にそう映る私<6E5C>も、刹那の光なのかもしれない……<485C>,
dom3Festival.mes,250,36,주인공,だったら、この一瞬をずっと忘れな<6E5C>いように、見つめていていい<6E5C>ですか?<485C>,
dom3Festival.mes,251,28,Shiki,……あなたなら、私と交わる資格が<6E5C>あるかもしれないわね<485C>,
dom3Festival.mes,252,30,주인공,え、交わるって……それってどうい<6E5C>う意味ですか、色さん!?<485C>,
dom3Festival.mes,253,46,UNKNOWN_29,<01C0><0000><0000><0000><0000><0000><0058><004A><0002>そうですね……確かに、刹那で消え<6E5C>るものははかなくて美しいかもしれ<6E5C>ない<485C>,
dom3Festival.mes,254,8,Shiki,……目を<AD12>じて<485C>,
dom3Festival.mes,255,3,주인공,え?<485C>,
dom3Festival.mes,256,11,Shiki,目を、<AD12>じるのよ……<485C>,
dom3Festival.mes,257,6,주인공,は、はい!<485C>,
dom3Festival.mes,258,16,주인공,(こ、この展開はまさか……!)<485C>,
dom3Festival.mes,259,5,[효과음/내레이션],…………<485C>,
dom3Festival.mes,260,15,주인공,(……あれ?何も起こらない)<485C>,
dom3Festival.mes,261,3,[효과음/내레이션],スッ<485C>,
dom3Festival.mes,262,30,주인공,あれ、色さん?どこですかぁ?<6E5C>置いていくなんて、ひどい……<485C>,
dom3Festival.mes,263,17,주인공,よし、じゃあいろはを誘っていこう<485C>,
dom3Festival.mes,264,34,Iroha,え!わ、私ですか!?<6E5C>そんな、私などと行っても<6E5C>楽しくありません!<485C>,
dom3Festival.mes,265,29,주인공,そんなことないよ.俺はいろはと<6E5C>いるだけで楽しいんだから<485C>,
dom3Festival.mes,266,9,Iroha,だ、旦那様……!<485C>,
dom3Festival.mes,267,54,Iroha,それならいっしょにお部屋の<6E5C><7A08><6416>をしましょう!<485C>花火もきれいですけど、部屋を<6E5C>きれいにするのも大事ですよ?<485C>,
dom3Festival.mes,268,4,주인공,えぇ~<485C>,
dom3Festival.mes,269,24,주인공,じゃ、俺といっしょに行ってくれな<6E5C>いか、いろは<485C>,
dom3Festival.mes,270,22,Iroha,え!私を誘ってくださるのですか?<6E5C>旦那様!<485C>,
dom3Festival.mes,271,16,주인공,ああ.いろはが嫌じゃなければな<485C>,
dom3Festival.mes,272,15,Iroha,もちろんお供します!旦那様!<485C>,
dom3Festival.mes,273,4,[효과음/내레이션],ヒュ~、,
dom3Festival.mes,274,2,[효과음/내레이션],ドン,
dom3Festival.mes,275,3,[효과음/내레이션],パンッ,
dom3Festival.mes,276,4,[효과음/내레이션],パンッ<485C>,
dom3Festival.mes,277,14,주인공,おお、きれいだなぁ、花火は<485C>,
dom3Festival.mes,278,14,Iroha,ええ、美しいですね.旦那様<485C>,
dom3Festival.mes,279,19,[선택지],いろはの方がもっと美しい夏の空も美しい,
dom3Festival.mes,280,20,주인공,でも、いろはの方がもっと<6E5C>美しいよ……<485C>,
dom3Festival.mes,281,20,Iroha,だ、旦那様!?<6E5C>そんな、そんなこと……<485C>,
dom3Festival.mes,282,35,Iroha,何かおかしなものでも<6E5C>食べたんですか?<6E5C>今日の旦那様はヘンですよ!?<485C>,
dom3Festival.mes,283,13,주인공,あ、あれ、通じないな……<485C>,
dom3Festival.mes,284,47,UNKNOWN_29,<011C><0000><0000><0000><0000><0000><0058><004C><0002>夏の夜空も美しい…….<6E5C>この大空を飛べる鳥たちは、<6E5C>さぞ気持ちよいだろうな<485C>,
dom3Festival.mes,285,16,Iroha,ええ!とっても気持ちいいです!<485C>,
dom3Festival.mes,286,23,주인공,ははは、まるで飛んできたみたいな<6E5C>言い方だな<485C>,
dom3Festival.mes,287,16,Iroha,え?あ、そんなことは……あうぅ<485C>,
dom3Festival.mes,288,55,UNKNOWN_29,<017C><0000><0000><0000><0000><0012><0006><0000><0000><0000><0000><0006><000A><0003><0000><0000><0001><0019><0004><0000><0000><0000><0000><000E><0007><FFFF><0000><0000><0000><0000><0038><002C><006D>まぁ、旦那.<6E5C>あちきを誘ってくれるのかい?<485C>,
dom3Festival.mes,289,24,주인공,ええ、是非、千夜さんといっしょに<6E5C>行きたくてね<485C>,
dom3Festival.mes,290,20,UNKNOWN_6d,じゃあ、旦那とは十三番目に<6E5C>回れるねぇ<485C>,
dom3Festival.mes,291,6,주인공,十三番目?<485C>,
dom3Festival.mes,292,36,UNKNOWN_6d,今夜はお誘いが多くてネェ、<6E5C>予約制になってるんだよ.<6E5C>旦那は一番最後さ<485C>,
dom3Festival.mes,293,10,주인공,うっ……そうなのか<485C>,
dom3HZR.mes,0,226,UNKNOWN_29,<0174><0000><0000><0000><0000><0003><0008><0003><0001><0030><0001><0011><0005><0000><0000><0000><0000><0006><000A><0002><0000><0000><0001><0029><0144><0000><0000><0000><0000><0003><0008><0003><0002><0030><0001><0011><0003><0000><0000><0000><0000><0006><000A><0004><0000><0000><0001><0029><0114><0000><0000><0000><0000><0003><0008><0003><0003><0030><0001><0011><000A><0000><0000><0000><0000><0006><000A><0005><0000><0000><0001><0029><00E4><0000><0000><0000><0000><0003><0008><0003><0004><0030><0001><0011><0009><0000><0000><0000><0000><0006><000A><0006><0000><0000><0001><0029><00B4><0000><0000><0000><0000><0003><0008><0003><0005><0030><0001><0011><0008><0000><0000><0000><0000><0006><000A><0007><0000><0000><0001><0029>:<0000><0000><0000><0000><0003><0008><0003><0006><0030><0001><0011><000B><0000><0000><0000><0000><0006><000A><0008><0000><0000><0001><0029><0054><0000><0000><0000><0000><0003><0008><0003><0007><0030><0001><0011><0001><0000><0000><0000><0000><0006><000A><0009><0000><0000><0001><0029><0024><0000><0000><0000><0000><0011><0000><0000><0000><0000><0000><0006><000A><0000><0000><0000><0001><0002><000D><0003><0000><0428><0001><0002><0005><0005><000B><0134><0001><0019><0016><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><001C><000E><0002>あ、君は……<485C>,
dom3HZR.mes,1,35,UNKNOWN_7e,ナコルル姉様は忙しいんだから!<6E5C>おぽんちな人とはつきあわない<6E5C>よっ!<485C>,
dom3HZR.mes,2,24,주인공,お、おぽんち?<6E5C>俺のどこがおぽんちだと言うんだ<485C>,
dom3HZR.mes,3,26,UNKNOWN_7e,自然を愛でる気持ちを教わって<6E5C>から、出直しだよっ!<485C>,
dom3HZR.mes,4,24,UNKNOWN_1e,乱暴者は、姉様に近づいたらいけ<6E5C>ないんだから!<485C>,
dom3HZR.mes,5,13,주인공,乱暴者って、俺のことか?<485C>,
dom3HZR.mes,6,23,UNKNOWN_7e,好きで刀を振るう人なんて、<6E5C>姉様は嫌いだよ?<485C>,
dom3HZR.mes,7,49,UNKNOWN_29,<0200><0000><0000><0000><0000><0003><0049><0003><0001><010C><0001><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><0038><002C><0002>風が、空気が心地良い.<6E5C>一句<1B14>みたくなるな<485C>,
dom3HZR.mes,8,13,UNKNOWN_7e,いっくって、お歌のこと?<485C>,
dom3HZR.mes,9,10,주인공,うわ、びっくりした<485C>,
dom3HZR.mes,10,27,UNKNOWN_7e,<1B14>んでよ.姉様は、自然を愛でる<6E5C>お歌が大好きだから!<485C>,
dom3HZR.mes,11,14,UNKNOWN_7e,うう、イヤなにおいがする~<485C>,
dom3HZR.mes,12,20,주인공,失礼だな.<6E5C>これでも風呂には入ってるぞ<485C>,
dom3HZR.mes,13,46,UNKNOWN_7e,ちがうよ.悪い気持ちがこびりつい<6E5C>てるんだよ.おっかない人には、<6E5C>近づいちゃダメなんだから<485C>,
dom3HZR.mes,14,43,UNKNOWN_01,<0524><0001><0002><0005><0005><000B><0180><0001><0019><0003><0002><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><0028><001A><006C>ちょっと、どいたどいた!<485C>,
dom3HZR.mes,15,22,주인공,どうしたんだい、詩乃さん.<6E5C>そんな大荷物で<485C>,
dom3HZR.mes,16,23,Shino,あたいは忙しいんだよ!<6E5C>ジャマだからおのき!<485C>,
dom3HZR.mes,17,21,주인공,邪魔だなんて…….<6E5C>俺でよければ手伝うよ<485C>,
dom3HZR.mes,18,7,주인공,う、重いっっ<485C>,
dom3HZR.mes,19,29,Shino,あはは!男は強くないとねっ.<6E5C>さ、坊やは帰った、帰った!<485C>,
dom3HZR.mes,20,32,Shino,閉いたよ、<이름:3232>さん.<6E5C>道場で覇王丸さんに<6E5C>しごかれたんだって?<485C>,
dom3HZR.mes,21,16,주인공,武者修行に励んでると言ってくれ<485C>,
dom3HZR.mes,22,43,Shino,ふふ、これからも頑張りなよ.<6E5C>稽古に疲れたら、いつでも<6E5C>お茶を飲みに来ていいからさ!<485C>,
dom3HZR.mes,23,45,UNKNOWN_01,<0144><0001><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><0044><0036><0002>あ、詩乃さん.<6E5C>これ、そこで<511C>いていた花<6E5C>なんだけど<485C>,
dom3HZR.mes,24,15,Shino,あたいにくれるの?ありがとう<485C>,
dom3HZR.mes,25,43,Shino,でも、<이름:3232>さんが花なんて<6E5C>似合わないわねぇ.ガラじゃ<6E5C>ないことはするもんじゃないわよ<485C>,
dom3HZR.mes,26,7,주인공,ひどいな……<485C>,
dom3HZR.mes,27,28,Shino,ちょっと<이름:3232>さん、この町を<6E5C>あんまり汚さないでくれる?<485C>,
dom3HZR.mes,28,10,주인공,俺がいつ汚したと?<485C>,
dom3HZR.mes,29,43,Shino,通りで幻十郎さんに斬られたってい<6E5C>うじゃない.無駄にばらまくほど、<6E5C>血が余ってるの?<485C>,
dom3HZR.mes,30,15,주인공,そういうわけじゃないけど……<485C>,
dom3HZR.mes,31,5,UNKNOWN_1e,ミーナー<485C>,
dom3HZR.mes,32,21,주인공,おや、ミナのお供のチャンプル<6E5C>じゃないか<485C>,
dom3HZR.mes,33,3,UNKNOWN_1e,う~<485C>,
dom3HZR.mes,34,50,주인공,悲しい顔をしてどうしたんだ<485C>……あの子の抱えている悲しさを<6E5C>思って、いっしょに<6E5C>悲しんでいるのか?<485C>,
dom3HZR.mes,35,57,UNKNOWN_29,<03A8><0000><0000><0000><0000><0002><0049><0003><0000><017C><0001><0019><0007><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><003C><0030><0002>やぁ、良かったらいっしょに<6E5C>散歩でもしないかい<485C>,
dom3HZR.mes,36,13,Mina,刀を振るう手で触れないで<485C>,
dom3HZR.mes,37,24,주인공,そんな、ミナだって弓矢を持って<6E5C>いるじゃないか<485C>,
dom3HZR.mes,38,29,Mina,わたしは、あやかしを滅ぼすのが<6E5C>使命…….あなたとは違う<485C>,
dom3HZR.mes,39,4,[효과음/내레이션],プイッ<485C>,
dom3HZR.mes,40,4,주인공,あ……<485C>,
dom3HZR.mes,41,45,주인공,ミナも少しは他人と親しくしたらど<6E5C>うだ.そうだ、寺子屋なら優しい人<6E5C>もいっぱいいるし……<485C>,
dom3HZR.mes,42,11,Mina,みんな、大っキライ!<485C>,
dom3HZR.mes,43,4,[효과음/내레이션],プイッ<485C>,
dom3HZR.mes,44,9,주인공,むむ、難しい……<485C>,
dom3HZR.mes,45,5,Mina,……これ<485C>,
dom3HZR.mes,46,39,주인공,ん?ああ、ちょいと幻十郎さんに<6E5C>斬られただけだよ.もう治ってるか<6E5C>ら大丈夫だ<485C>,
dom3HZR.mes,47,28,Mina,……あなたも、心に傷を負ってるん<6E5C>だね.……悲しい、ね<485C>,
dom3HZR.mes,48,5,주인공,ミナ……<485C>,
dom3HZR.mes,49,40,Kula,<0144><0001><0019><0008><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><002C><0020><0002>あれ、ひょっとして稽古中かい?<485C>,
dom3HZR.mes,50,60,Rinka,見たらわかるだろ!<6E5C>あたしはあんたみたいに遊んで<6E5C>ばかりじゃないんだよ!<485C>くやしかったら、少しは体を<6E5C>鍛えたらどうだ!<485C>,
dom3HZR.mes,51,4,[효과음/내레이션],ダダッ<485C>,
dom3HZR.mes,52,16,주인공,俺はくやしいなんてひと言も……<485C>,
dom3HZR.mes,53,50,UNKNOWN_29,―<0000><0000><0000><0000><0002><0049><0003><0000><0100><0001><0019><0008><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><0030><0022><006F>朝から道場で稽古しているらしいな<485C>,
dom3HZR.mes,54,33,주인공,ああ、どんどん強くなるぞ.<6E5C>俺が道場の指南役になったら<6E5C>喜ぶか?<485C>,
dom3HZR.mes,55,16,Rinka,バカ!よ、喜ぶわけないだろっ!<485C>,
dom3HZR.mes,56,84,UNKNOWN_29,<0200><0000><0000><0000><0000><0003><0049><0003><0001><010C><0001><0019><0008><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><000E><0001><FFFF><0000><0000><0000><0000><0074><0066><0002>また木刀を持って…….少しは、<6E5C>しおらしいことをしたらどうだ?<485C>サヤさんを見習って<6E5C>寺子屋に行くとか<485C>,
